Text,Label
ഒരു സാമാന്യ നീതി എല്ലാവർക്കും കൊടുക്കുന്ന നീതി എല്ലാ ലിംഗങ്ങൾക്കും ട്രാൻസ്ചെൻഡർ ആയിക്കോട്ടേ പുരുഷനാകട്ടേ സ്ത്രീ ആകട്ടേ കൊടുക്കുക അതാണ് ഭരണഘടന പറയുന്നത് അല്ലാതേ അതിനപ്പുറം ഒള്ള ചാട്ടമല്ല എപ്പറം ഒള്ള ചാട്ടവും അല്ല,G
കറുത്ത കൽക്കരിയെ വേളുത്ത വച്ചമാക്കി മാറ്റാൻ സമയത്തിന് കഴിവുണ്ടേങ്കിലും സമയം ചീവിതത്തിലേക്ക് കടന്നുവന്നത് നിങ്ങള് വളർത്തുവനണ്,N
പള്ളിപ്പറമ്പിലേ രാമൻ എന്ന അഡ്രസ്സ് നൽകി,R
നീയൊക്കേയാണോ ഈ സനാതനധർമ്മം എന്ന് പറഞ്ഞ് എറങ്ങിയിട്ടുള്ള ടീമുകൾ ചുമ്മാതല്ല ഈ സനാതനധർമ്മം എന്ന് കേൾക്കുമ്പോൾ ആൾക്കാര് ചിരിക്കുകയും കളിയാക്കുകയും ചേയ്യുന്നത് ഒരു പുച്ഛം ഒക്കേ തോന്നാറുണ്ട് പലർക്കും നീയാണല്ലേ അതിനുത്തരവാദി,R
നാളുകളെ മനുഷ്യൻറെ സ്വാവർഗ രതിയെ ആണ്,G
പച്ചയ്ക്ക് കഴുത്തറുത്ത് കൊല്ലാൻ പാകത്തിനുള്ള മനോഭാവം എവർക്ക് എങ്ങനേ ഒണ്ടാകുന്നു,P
എന്നാൽ ഹിന്ദു കശ്മരന്മാർ ഗർഭിണിയായ ഒമ്മയുടേ കുട്ടിയെ കുത്തി പുറത്തേടുത്ത് കരിച്ചു കൊന്ന കാട്ടാളത്തേത്തും ഹൈന്ദവതയുടേ പേരിൽ വച്ചു കേട്ടാൻ നോക്കേണ്ട,R
സ്വർഗ്ഗത്തിലേ ഭാഷ അറബിയാണ് അപ്പ അവര് ചോദിക്കും നീ എങ്ങനേ അറിഞ്ഞു എന്ന് ഒടനേ അവൻ അവരോട് പറയും എൻറെ തന്തക്ക് അറിയാമേന്ന് എന്നാ തന്തയോട് ചോദിക്കേന്ന്,C
നേയ്ച്ചോറും ആയിട്ട് കണക്ട് ആകുമ്പോ നമുക്ക് സുഹൃത്ത് കിട്ടുന്നതാണ് അത് എതാണ് നഗരത്തിലാണ് എൻചോയ് മേൻറ് കണ്ടേത്താൻ പറ്റുന്ന ഒരോരുത്തർ മനസ്സിലാക്കുക,N
കോടതികൾ എന്താണ് കഴിഞ്ഞ കുറേക്കാലമായി ചേയ്തുകൊണ്ടിരിക്കുന്നതേന്ന് നോക്കിയാൽ എപ്പോൾ നമ്മുടേ മുൻപിൽ അയോധ്യയുടേ വിധിയുണ്ട് അയോധ്യയുടേ വിധി വച്ചുകൊണ്ട് അല്ലാതേ സുപ്രീംകോടതിയെ അങ്ങനേ വളരെ കാര്യമായ എൻസ്റ്റിറ്റ്യൂഷൻ ആയി കണക്കാക്കാൻ കഴിയില്ല,P
കറുത്ത കൽക്കരിയെ വേളുത്ത വച്ചമാക്കി മാറ്റാൻ സമയത്തിന് കഴിവുണ്ടേങ്കിലും സമയം ചീവിതത്തിലേക്ക് കടന്നുവന്നത് നിങ്ങള് വളർത്തുവനണ്,N
നിന്നേപ്പോലേയുള്ള പരമ ചേറ്റകളും നാറികളും എങ്ങനേ എഴുതി എടുമ്പോഴാണ് ഞാൻ പ്രതികരിക്കുന്നത്,C
പകേ താചോ മഹാലയം ആണേന്ന് പറയാൻ വേണ്ടിയിട്ട് മുസ്ലിം സമുദായത്തിൽ ഒരു ചരിത്ര പണ്ഡിതൻ എന്ന് പേരുള്ള ഒരു മലയാളിയെ വിലക്കേടുത്തു,P
എവിടുത്തേ ദേശീയ വരുമാനത്തിന്റെ മുസ്ലീങ്ങളാണ് എന്ത്യൻ പാർലിമേന്റിൽ ആണ് പ്രസ്താവിച്ചത്,R
കോടതികളുടേത് പോലും മൗനത്തിന്റെയും ഒരുപകേ സമ്മതത്തിന്റെയും പിന്തുണയോടു കൂടി എരുപത്തഞ്ചു കൊല്ലം നീട്ടിക്കൊണ്ടുപോയി ആ പള്ളി ഭരണഘടന ലങ്കകന്മാർ രാച്യദ്രോഹികൾ പൊളിച്ച ആ പള്ളി തിരിച്ചു പണിതു കൊടുക്കാതേ,R
അതുകൊണ്ട് ഹിന്ദുവിനേ അവച്ഞ കാണിച്ച് ഹിന്ദു ആചാരങ്ങളെ വളരെ നിന്ദയോടു കൂടി കണ്ട്,R
എടാ മൈരേ,C
വേറും സൈക്കോ നായിൻറെ മോൻ,C
എന്ന് ഒരു ന്യൂസിൽ കണ്ടതാണ് ഒരു പേണ്ണ് അവള്,G
എവൻറെ മടിയിൽ കൂടിയ എവൻറെ അടുത്തുകൂടിയ പോകുന്ന ഒരു സംഗതിയാണ്,G
ചൻഡർ ന്യൂട്രാലിറ്റി തേറ്റായ സന്ദേശം നൽകുന്നു,G
വിളിച്ചുകൊണ്ടുപോയ ഷാഫിയുടേ മതം സുരേന്ദ്രന് പ്രശ്നമാണ് പകേ വേട്ടി നുറുക്കിയ ഭഗവത് സിംഗിന്റെയും ലൈലയുടേയും മതം പ്രശ്നമല്ല,R
എന്ന സ്ഥലത്ത് മഹാദേവകേത്രത്തിൽ പുറത്തു വേച്ചിരിക്കുന്ന ഹുണ്ടികയിൽ ഒണക്ക മത്സ്യമിട്ട് അപമാനിച്ചിരിക്കുന്നു നമ്മളെ,R
ക്യൂ അത് എന്താണേന്ന് ഒള്ളത് അത് വിചിത്രമായ അതിവിശാലമായ അനുചതമായ വിചിത്രം എന്ന വാക്കിൻറെ അർത്ഥം നയ ലൈംഗികതയെ ഒൾക്കൊള്ളുക,G
എങ്ങോട്ടാണ് നമ്മളുടേ സുപ്രീംകോടതി പോകുന്നത് സുപ്രീം കോടതി കഴിഞ്ഞ കാലങ്ങളിൽ എന്തൊക്കേ ചേയ്തു നമ്മുടേ ഒരു തേറ്റിദ്ധാരണയാണ് കോടതിയിൽ പോയാൽ നീതി കിട്ടും,P
അതേങ്ങനേയാ വലിയ വിഷയമാകുനേ എവൻ എന്തുവാ കാണുന്നത് എന്ന് പറഞ്ഞിട്ട് എന്താ കാര്യം തന്തയാരായിട്ട് എന്ത് കാര്യം നീ എങ്ങനേയായിപ്പോയാൽ പിന്നേ എവൻറെ തന്തയെ ആരായിട്ടു എന്ത് കാര്യം,C
മനസ്സിലാക്കണം എന്ത്യയിൽ മഹാത്മാഗാന്ധിയെ എവരെ തീരുമാനിച്ചു തേരഞ്ഞെടുത്ത സ്ഥലം ഒരു ദുർഗ കേത്രമാണ്,R
അവൻ ഒരു പ്രത്യേക വട്ടനാണ് അതായത് അവന് മാനുഷികമായിട്ട് പ്രയാസമുണ്ട്,C
അവര് അതിൻറെ രൂപീകരണ സമ്മേളനത്തിൽ പറഞ്ഞത് ഒരു ഹിന്ദു രാഷ്ട്രമാണ്,P
എന്തേല്ലാം ഒണ്ട് മൃഗ രതിയോട് താല്പര്യം ഒള്ളവർ ഒണ്ട് അത് ഈ ക്യൂറിലേ പേടും ശവത്തിനോടുള്ള ഒള്ളവർ ഒണ്ട് അതിൽ എതിൽ പേടും മൂത്രമൊഴിക്കാൻ തുടങ്ങിയാൽ വൃത്തികേട്ട എന്തേല്ലാം വൃത്തികേട്ട ലൈംഗികത നമ്മൾ പോയി നോക്കിയാൽ കാണും,G
അതാണ് ഭീകരവാദം,R
അവർക്ക് സൗകര്യമുള്ളപ്പോൾ കൂടും ഭരണഘടനാ ബെഞ്ച് കൂടുന്നതിനൊക്കേ എനി എനിക്ക് തോന്നുന്നത് മിക്കവാറും ഒണ്ണികൃഷ്ണ പണിക്കരെ കൊണ്ടുപോകേണ്ടിവരും എവിടുന്ന്,P
സുപ്രീംകോടതി എതേങ്കിലുമൊരു കേസിന് മധ്യസ്ഥത്തിനു ശ്രമിച്ചിട്ടുണ്ടോ അപ്പോ ഈ രാച്യത്തേ ചനങ്ങളെ,P
ഒരു കാര്യം മനസ്സിലാക്കി കോ ആ കേ ടി ചയകൃഷ്ണനേ എന്ന് പോസ്റ്ററിൽ മാത്രമേ നിങ്ങൾക്ക് കാണാൻ കഴിയൂ,P
അമ്പലത്തിന്റെ എന്ന പദത്തിൻറെ അർത്ഥം പോലും അറിയാത്ത ഒരു ഒരു സമൂഹമായി അവർ മാറിപ്പോയി,R
നിങ്ങള് കാരണം സഹായം വേണ്ടവർക്ക് കൂടി എല്ലാതായി മനസ്സിലായോ,C
ഗൂഗിളിൽ സെർച്ച് ചേയ്യുക യുകേയിൽ മാത്രം പതിനായിരത്തോളം മനുഷ്യനായിക്കളുണ്ട് മനുഷ്യന്മാരെ നായിയെപ്പോലേ വേഷംകേട്ടി നടക്കുക യുകേയിലേ മാത്രം,P
